"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070997","GO:0070997","neuron death","147/5588","356/16990",0.000484001499288299,0.0087533946367012,0.00722264645511644,"AARS1/ABL1/ADARB1/ADNP/AGAP2/AIFM1/AIMP2/AKT1/AKT1S1/AKT2/ALKBH1/APP/ARL6IP5/ASCL1/ATN1/BACE1/BAD/BAX/BCL2L1/BCL2L11/GPRASP3/BID/BTG2/TIGAR/CAPN2/CASP2/CASP3/CASP7/CCND1/CDK5/CDK5R1/CEBPB/CHMP4A/CHMP4B/CLN3/CLU/CNTFR/CPEB4/CRLF1/CSF1/CTNNB1/CX3CR1/DAXX/DDIT3/DDIT4/DHCR24/DNAJC5/EGLN1/EGR1/EIF4G1/ELK1/EPHA7/ERBB3/F2R/FADD/FAS/FBXO7/FBXW7/FGF21/FOS/FOXQ1/GBA1/GCLC/GDNF/GHR/GPI/GPR75/GPX1/GRIK5/GRN/GSK3A/HDGF/HIF1A/HLA-F/HMOX1/HRAS/HSF1/HSP90AB1/HSPA5/IL27RA/INPP5A/ITGA1/JUN/KDM2B/LANCL1/LGMN/LIG4/MAP2K4/MAP3K11/MAPT/MAX/MDK/MECP2/MEF2C/MSH2/MYBL2/NAE1/NCSTN/NDNF/NENF/NFATC4/NONO/NQO1/NR4A2/NRBP2/NTRK2/NUPR1/PARK7/PARP1/PIGT/PLXND1/POU4F1/PPARA/PPARGC1A/RASA1/RHOA/ROCK1/RRAS2/SCN2A/SEMA3E/SERPINF1/SET/SIX1/SIX4/SLC23A2/SLC7A11/SNCG/SOD1/SORL1/SPG11/SRPK2/ST8SIA2/STXBP1/SYNGAP1/TBC1D24/TBK1/TFAP2A/TMBIM6/TNFRSF21/TOX3/TRAF2/TYRO3/UNC5B/VPS35/XRCC2/ZPR1/ZNF746",147
"GO:0045911","GO:0045911","positive regulation of DNA recombination","36/5588","68/16990",0.000492680611315658,0.00886914915788013,0.00731815842695777,"ACTB/ACTL6A/ACTR2/ARID2/ATAD5/SHLD1/DMAP1/EPC2/ERCC2/EXOSC3/EXOSC6/SHLD2/FANCB/FUS/HDGFL2/KAT5/MAD2L2/MEAF6/MLH1/MORF4L2/MSH2/PARP1/PAXIP1/PIAS4/RAD51AP1/RBBP8/RUVBL1/RUVBL2/KMT5C/TFRC/TGFB1/TIMELESS/TP53BP1/TRRAP/WDR48/NSD2",36
"GO:2000058","GO:2000058","regulation of ubiquitin-dependent protein catabolic process","75/5588","165/16990",0.000493196227588482,0.00886914915788013,0.00731815842695777,"AKT1/ANKIB1/ARIH1/ARIH2/AXIN1/BAG6/BCAP31/CAMLG/CAV1/CCDC22/CDC20/CHFR/CLU/CSNK1D/CSNK2A1/DAB2/DDA1/DVL1/EIF3H/FBXW7/FHIT/FZR1/GBA1/GCLC/GLMN/GNA12/GSK3A/HECTD1/HERPUD1/HSP90AB1/HSPA1A/HSPA1B/HSPBP1/KEAP1/MAGEF1/MAP1A/MDM2/MKRN2/N4BP1/NKD2/OGT/PARK7/PDCL3/PLK1/PLK3/PRICKLE1/PSMD10/QRICH2/RAD23A/RAD23B/RCHY1/RNF14/RNF144A/RYBP/SDCBP/SGTA/SIRT2/SIRT6/SMARCC1/SOCS4/SUFU/SVIP/ELOB/TRIB2/TRIB3/UBQLN4/UCHL5/UFL1/USP14/USP5/USP7/VCP/WAC/XPO1/ZER1",75
"GO:0001510","GO:0001510","RNA methylation","41/5588","80/16990",0.00050545403817223,0.00906390461671558,0.00747885606287546,"ALKBH8/TRMO/EMG1/FBL/FBLL1/FTSJ1/FTSJ3/GTPBP3/HSD17B10/LARP7/LCMT2/MEPCE/METTL1/METTL2B/METTL3/METTL6/NOP2/NSUN2/NSUN5/NSUN6/PCIF1/RBM15/METTL25B/SNRPB/SNRPD1/SNRPD2/SNRPD3/TARBP1/TFB1M/THADA/THUMPD2/TRMT1/TRMT11/TRMT112/TRMT2B/TRMT61A/TYW3/BUD23/WDR4/WDR6/ZC3H13",41
"GO:0070849","GO:0070849","response to epidermal growth factor","26/5588","45/16990",0.000509697696882624,0.00911425628115746,0.00752040248980856,"AKT1/ASCL1/BAIAP2/DAB2/DAB2IP/DUSP3/EEF1A1/EGFR/ERBB2/FOS/INPP5K/IQGAP1/MAPK1/MAPK3/MCM7/MED1/NCL/PDPK1/PPP1R9B/PTPN11/PTPN12/SNAI2/SOX9/ZFP36/ZFP36L1/ZPR1",26
"GO:0045738","GO:0045738","negative regulation of DNA repair","21/5588","34/16990",0.000512736094900792,0.00914283351244447,0.00754398228334223,"SHLD1/CYREN/RADX/SHLD2/FANCB/FBH1/HELB/HSF1/KLHL15/MAD2L2/MAGEF1/NUDT16L1/OGG1/OTUB1/RECQL5/RMI2/RNF169/TFIP11/TP53BP1/TWIST1/UBQLN4",21
"GO:0051402","GO:0051402","neuron apoptotic process","107/5588","249/16990",0.000516821721077295,0.00918987194789543,0.00758279488155866,"AARS1/ABL1/ADARB1/ADNP/AGAP2/AIFM1/AKT1S1/AKT2/ALKBH1/APP/ASCL1/ATN1/BACE1/BAX/BCL2L1/BCL2L11/GPRASP3/BID/BTG2/CASP2/CASP3/CASP7/CCND1/CDK5/CDK5R1/CEBPB/CLN3/CNTFR/CPEB4/CRLF1/CTNNB1/CX3CR1/DDIT3/DNAJC5/EPHA7/ERBB3/F2R/FADD/FAS/FBXW7/FOXQ1/GBA1/GCLC/GDNF/GPI/GPX1/GRIK5/GRN/GSK3A/HDGF/HIF1A/HMOX1/HRAS/HSP90AB1/HSPA5/IL27RA/ITGA1/JUN/KDM2B/LANCL1/LGMN/LIG4/MAP2K4/MAP3K11/MAX/MDK/MECP2/MEF2C/MSH2/MYBL2/NAE1/NCSTN/NDNF/NFATC4/NONO/NQO1/NR4A2/NRBP2/NTRK2/NUPR1/PARK7/PARP1/PIGT/PLXND1/POU4F1/PPARGC1A/RASA1/RHOA/ROCK1/SCN2A/SEMA3E/SET/SIX1/SIX4/SOD1/SPG11/SRPK2/STXBP1/SYNGAP1/TFAP2A/TMBIM6/TNFRSF21/TOX3/TYRO3/UNC5B/XRCC2/ZPR1",107
"GO:0009144","GO:0009144","purine nucleoside triphosphate metabolic process","99/5588","228/16990",0.000533178568682813,0.00945423897764943,0.00780093077849361,"ABCC6/ADA/AK1/AK3/AK4/ALDOA/ALDOC/APP/ARNT/ATP5F1B/ATP5F1D/ATP5PB/ATP5PF/ATP5MF/ATP6V0C/ATP6V1A/ATP6V1B1/ATP6V1B2/ATP5IF1/BAD/BEND3/UQCC3/TIGAR/CTNS/DDIT4/DHTKD1/DNAJC30/EIF6/ENO1/ENO3/ENTPD7/FIS1/FOXK1/FOXK2/GIT1/GPI/GTPBP1/HIF1A/HK1/HSPA1A/HSPA1B/HSPA8/INSR/MLST8/MTOR/NDUFA1/NDUFA11/NDUFA12/NDUFA5/NDUFA8/NDUFAB1/NDUFB10/NDUFB11/NDUFB2/NDUFB5/NDUFB8/NDUFB9/NDUFC2/NDUFS2/NDUFS3/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NME1/NME5/NT5E/NUDT16/NUDT5/NUPR1/OGDH/OGT/OLA1/OPA1/PARP1/PFKL/PGAM1/PPARA/PPARGC1A/PRKAA2/RAB23/RAN/RHOA/RHOQ/RPTOR/SAMHD1/SDHC/SIRT6/SLC25A13/SLC25A25/SLC2A6/SPHK2/STAT3/TGFB1/TMSB4X/TPI1/TSPO/VCP/ZBTB7A",99
"GO:0010975","GO:0010975","regulation of neuron projection development","176/5588","436/16990",0.000543082835873325,0.00960303577193279,0.00792370676236818,"ABL1/ABL2/ACTR2/ADCY6/ADNP/AKT1/AMIGO3/ANKRD27/ARC/ARHGAP35/ARSB/ATP1B2/B2M/BAIAP2/GPRASP3/BMP7/BRSK1/BRSK2/CAMK2B/CAPRIN1/CAPRIN2/CARM1/CCDC88A/CDC20/CDH1/CDH4/CDK5/CDK5R1/CDKL5/CERS2/CFL1/CHN1/CNTN1/CRABP2/CREB3L2/CRK/CRMP1/CRTC1/CXCL12/DAB2/DAB2IP/DBN1/DBNL/DDX56/DNM3/DPYSL5/DVL1/EEF2K/EFNA1/EFNB3/EHD1/ENC1/EPHA3/EPHA4/EPHA7/EPHB2/EPHB3/RETREG3/ALKAL1/FAT3/FBXO7/FEZ1/FKBP1B/FN1/FSTL4/FUT9/GAK/GDI1/GFI1/GRN/GSK3A/HES1/HSPA5/IFRD1/IGF1R/INPP5J/ITGA3/ITGA6/ITM2C/KATNB1/KIAA0319/KIDINS220/KIF1A/KLF4/L1CAM/P3H1/LIMK1/LPAR3/LRP4/LRP8/MACF1/MAGI2/MAP1B/MAP3K13/MAP6/MAPT/MARK2/MBP/MCF2/MDK/MEGF8/MYLIP/NCK1/NCKIPSD/NCS1/NDNF/NDRG4/NFATC4/NGEF/NIN/NTN1/NTNG2/NTRK2/OBSL1/PACSIN1/PAK2/PDLIM5/PLXNA1/PLXNC1/PLXND1/POU3F2/POU4F2/PPFIA2/PQBP1/PRRX1/PTPN9/PTPRD/PTPRF/PTPRS/RAP2A/RAPGEF1/RAPGEF2/RGMA/RHOA/ROBO1/ROR1/RTN4RL2/SCARB2/SCN1B/SEMA3D/SEMA3E/SEMA3F/SEMA4C/SEMA4F/SEMA4G/SEMA5B/SEMA6A/SEMA6B/SEMA6D/SERPINF1/SFRP1/SHOX2/SLIT2/SNAP25/SNAPIN/SNX3/SPOCK1/STYXL1/SYNGAP1/TANC2/TBC1D24/THOC2/TIAM2/TMEM106B/TMEM30A/TOX/TRPV4/TUBB2B/TWF1/TWF2/ULK1/VEGFA/VIM/VLDLR/XK/ZFYVE27",176
"GO:0045185","GO:0045185","maintenance of protein location","45/5588","90/16990",0.000556947284243128,0.00976641107885265,0.00805851184432242,"AKT1/ARL2BP/BBS4/CAV1/CCDC22/CCDC88A/CDK5/CIZ1/DBN1/FBN1/FBN2/GET4/GOLPH3/GPAA1/GRIK5/HK1/HNRNPU/HSPA5/INSIG1/KDELR1/KDELR2/KDELR3/KEAP1/LTBP1/MORC3/PARK7/PDIA2/PKD1/PSMD10/RANGAP1/RER1/SCIN/SKP1/SORL1/SUFU/SUN2/SYNE1/TAF8/TAPT1/TMSB4X/TSPO/TWF1/TWF2/VPS13D/YWHAB",45
"GO:1903312","GO:1903312","negative regulation of mRNA metabolic process","45/5588","90/16990",0.000556947284243128,0.00976641107885265,0.00805851184432242,"ANGEL2/C1QBP/CELF4/CIRBP/CSDE1/DHX34/DHX9/E2F1/ELAVL1/FMR1/FUS/GDNF/HNRNPA0/HNRNPD/HNRNPK/HNRNPL/HNRNPU/IGF2BP1/IGF2BP2/LARP1/LARP4B/MAPKAPK2/PABPC1/PAIP1/PTBP1/RBM10/RBM24/RBM38/RBM42/RBMX/RNPS1/SECISBP2/SFSWAP/SRSF6/SRSF7/SRSF9/SYNCRIP/TIRAP/TOB1/TRAF2/TRAF5/U2AF2/YBX1/ZC3H14/ZFP36",45
"GO:0035308","GO:0035308","negative regulation of protein dephosphorylation","20/5588","32/16990",0.000558476247892803,0.00976641107885265,0.00805851184432242,"ARPP19/BOD1/CRY2/ENSA/FKBP1A/FKBP1B/GNAI2/MASTL/PPP1R11/PPP1R15A/PPP1R16B/PPP1R8/PPP1R9B/PTPA/PPP4R4/ROCK1/STYXL1/TIPRL/YWHAB/YWHAE",20
"GO:0035520","GO:0035520","monoubiquitinated protein deubiquitination","20/5588","32/16990",0.000558476247892803,0.00976641107885265,0.00805851184432242,"ATXN3/ATXN7L3/BAP1/SGF29/ENY2/KAT2A/MYSM1/SF3B3/SUPT3H/TADA2B/TADA3/TAF4/TAF5L/TAF6L/TAF7/TRRAP/USP15/USP22/USP47/USP7",20
"GO:0010212","GO:0010212","response to ionizing radiation","63/5588","135/16990",0.000576448813303471,0.0100423474042632,0.00828619385859011,"ANXA1/ATR/BABAM1/BAK1/BAX/BCL2L1/BRAT1/BRCA1/BRCC3/TIGAR/CASP3/CCND1/CCND2/CDKN1A/CRYAB/CYBA/DNM2/EEF1D/EGR1/ELK1/EYA1/EYA3/GADD45A/GPX1/GRB2/H2AX/HRAS/HSF1/HSPA5/HUS1/IFI16/INO80/INTS3/INTS7/KARS1/KAT5/LIG4/MDM2/MEN1/MSH2/MYC/NHEJ1/PARP1/PAXIP1/RAD51AP1/RAD54B/RFWD3/RHOB/RNF168/RPL26/SFRP1/SNAI2/THBD/TNKS1BP1/TOPBP1/TP53BP1/TRIM13/USP28/XRCC2/XRCC5/XRCC6/YAP1/ZMPSTE24",63
"GO:0099173","GO:0099173","postsynapse organization","72/5588","158/16990",0.000578011821598949,0.0100423474042632,0.00828619385859011,"ACTB/ACTBL2/ACTG1/ACTR2/ADAM10/ARC/ARF4/ARHGAP39/ARHGEF9/BAIAP2/GPRASP3/CAMK2B/CAPRIN1/CAPRIN2/CDC42/CDK5/CDK5R1/CDKL5/CFL1/CNTNAP1/CTNND2/CTTN/DBN1/DBNL/DNAJA3/DNM3/DVL1/EEF2K/EFNA1/EGLN1/EPHA4/EPHA7/EPHB2/EPHB3/GDNF/GLRB/GPHN/HOMER1/HSPA8/IGF1R/INA/INSR/ITGA3/KIF1A/LGMN/LRP4/LRP8/LRRC4/LRRC4B/LRRTM2/MTMR2/NGEF/NPTX1/NRP2/NRXN1/NTNG2/PDLIM5/PICK1/PPFIA2/PRMT3/PTPRD/RER1/SEMA3F/SHANK1/SHANK2/SLC7A11/SLITRK3/SYNGAP1/TANC2/VPS35/WASF2/ZDHHC12",72
"GO:0072332","GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","40/5588","78/16990",0.000579001126332753,0.0100423474042632,0.00828619385859011,"ATAD5/BAG6/BAX/BCL3/BDKRB2/CD44/CDKN1A/DDIT4/DDX5/DYRK2/E2F1/E2F2/EDA2R/EIF5A/FHIT/HINT1/HNRNPK/IFI16/ING2/MDM2/MSH2/MSX1/MYBBP1A/MYC/NUPR1/PDK2/PERP/PMAIP1/POU4F1/POU4F2/PTTG1IP/RPL26/RPS27L/SHISA5/TAF9B/TP53BP2/TP73/TRIAP1/USP28/ZNF385A",40
"GO:0071897","GO:0071897","DNA biosynthetic process","82/5588","184/16990",0.000594542327307508,0.0102838002554443,0.00848542268946554,"ACD/ATR/AURKB/FAAP20/CCT2/CCT3/CCT5/CCT6A/CCT7/CDKN1A/CHRAC1/CHTF8/CTNNB1/DCP2/DKC1/DNAJC2/DTL/EXOSC10/FGF2/GINS1/GINS4/GNL3L/HMBOX1/HNRNPD/HNRNPU/HSP90AA1/HSP90AB1/ING4/ING5/KLF4/LIG1/LIG4/MAD2L2/MAP3K4/MAPK1/MAPK3/MAPKAPK5/MEAF6/MEN1/MYC/NAT10/NHP2/NOP10/NPPC/PARM1/PARN/PARP3/PHB1/PIF1/PKIB/POLA1/POLD1/POLDIP2/POLE/POLE4/POLH/POLI/POLM/POLN/POT1/PRKD2/RAD50/RCHY1/REV3L/RFC1/RPA1/RRM1/SH2B1/SMG5/SMG6/SMOC2/TELO2/TEP1/TERF2IP/TFDP1/TNKS1BP1/TYMS/USP10/VCP/WRNIP1/XRCC5/XRN1",82
"GO:0048934","GO:0048934","peripheral nervous system neuron differentiation","11/5588","14/16990",0.000603771528668961,0.0103682144381755,0.00855507495843886,"ASCL1/ETV1/HAND2/HOXD10/HOXD9/ISL2/NTRK2/ONECUT2/POU4F1/RUNX1/SLC25A46",11
"GO:0048935","GO:0048935","peripheral nervous system neuron development","11/5588","14/16990",0.000603771528668961,0.0103682144381755,0.00855507495843886,"ASCL1/ETV1/HAND2/HOXD10/HOXD9/ISL2/NTRK2/ONECUT2/POU4F1/RUNX1/SLC25A46",11
"GO:0048872","GO:0048872","homeostasis of number of cells","122/5588","290/16990",0.000605389653376122,0.0103682144381755,0.00855507495843886,"ABL1/ACIN1/ACVR1B/ADA/ADAM17/ADAR/AKT1/ANKRD54/ANXA1/AP3B1/ARID4A/ARNT/ATP5IF1/B2M/BAK1/BAP1/BAX/BCL2L11/BCL6/BCR/BMP4/BRD1/CDIN1/CAMLG/CARD9/CASP3/CDK5RAP3/CDK6/CEBPG/CITED2/CRISPLD1/CSF1/CX3CR1/CXCL6/DNAJA3/DOCK11/EPAS1/ERCC2/ETV2/F2R/FADD/FANCC/FAS/FSTL1/GATA2/GBA1/GLIS2/GPAM/GPI/HIF1A/HMGB1/HMGB2/HMOX1/HOXA5/HOXB6/HSPA1A/HSPA1B/INHBA/JAK3/JAM3/KCNQ1/KIT/KITLG/L3MBTL3/LIPA/LPCAT3/MAEA/MED1/MEF2C/MERTK/MIR17HG/MTHFD1/MYB/NAPEPLD/NCAPG2/NCSTN/NLE1/P4HTM/PIK3CB/PIK3CD/PKN1/PKNOX1/PMAIP1/PPP2R3C/PPP3CB/PRDX1/PRDX2/PRMT1/PTPN11/PTPN2/RASSF2/RC3H1/RC3H2/SART3/SFXN1/SLC11A2/SLC15A4/SLC25A38/SLC7A11/SMAD5/SMAP1/SOD1/SOS2/SOX4/SOX9/SP3/STAT3/TGFBR3/THRA/TNFAIP3/TSC22D3/UBAP2L/UFL1/VEGFA/WDR48/XKR8/ZBTB7A/ZC3H8/ZFP36/ZFP36L1/ZFPM1/ZNHIT1",122
"GO:0050821","GO:0050821","protein stabilization","90/5588","205/16990",0.000605955821764826,0.0103682144381755,0.00855507495843886,"ANK2/ATF7IP/ATP1B2/BAG1/BAG3/BAG6/GLMP/CAMLG/CCNH/CCT2/CCT3/CCT5/CCT6A/CCT7/CDC37/CLU/CREBL2/CRYAB/DNLZ/DVL1/DVL3/EFNA1/EPHA4/FBXW7/FLOT2/GNAQ/GRN/HCFC1/HIP1/HOXB-AS3/HSP90AA1/HSP90AB1/HSP90AB3P/HSPA1A/HSPA1B/IFT46/IRGM/LAMP1/LAMP2/P3H1/MDM4/MFSD1/MORC3/MSX1/NAPG/NCLN/OTUD3/PARK7/PARVA/PDCL3/PEX19/PEX6/PFDN1/PFDN5/PFDN6/PFN1/PFN2/PHB1/PIH1D1/PIK3R1/PIM1/POLR2E/PPARGC1A/PRKRA/RABL3/RASSF2/RPAP3/RUVBL1/RUVBL2/SEC16A/SOX4/STK3/STK4/STXBP1/SWSAP1/TAF9B/TELO2/TNIP2/TRIM44/URI1/USP13/USP19/USP2/USP33/USP7/UXT/VHL/WDR81/WIZ/ZSWIM7",90
"GO:0090316","GO:0090316","positive regulation of intracellular protein transport","68/5588","148/16990",0.000612886359721395,0.0104586091707296,0.00862966192975004,"ABLIM3/AKAP5/AKT2/ANP32B/ARIH2/ATG13/CEP131/BAG3/BAP1/BCAP31/BCAS3/CDH1/CDK5/CDK5R1/CHP2/DMAP1/EDEM1/EMD/ERBB2/ERGIC3/FBXW7/FIS1/FZD5/GAS6/GSK3A/HRAS/HSP90AA1/HSP90AB1/HSPA1L/HUWE1/HYAL2/IPO5/ITGB1BP1/LEPROT/MAVS/MFF/MYO1C/NMT1/PCNT/PIK3R1/PLK3/PPM1A/PRKACA/PRR5L/RAN/RAPGEF3/RBM22/RHOU/RNF31/SAE1/SAR1A/SAR1B/SFN/SIRT6/SLC35D3/SORL1/TGFB1/TMEM30A/TRIM28/UBE2J2/UBE2L3/UBL5/VAMP2/XPO4/YWHAE/ZC3H12A/ZFAND1/ZPR1",68
"GO:0065004","GO:0065004","protein-DNA complex assembly","85/5588","192/16990",0.000616420047193909,0.0104907090069355,0.00865614831335372,"ANP32B/CENPS/ASF1B/ATF7IP/ATRX/BDP1/BRD2/BRF1/CAND1/CENPI/CENPK/CENPN/CENPT/CENPV/CENPW/CHAF1A/CHAF1B/CHRAC1/DAXX/DNAJC9/GRWD1/GTF2A1/H1-0/H1-10/H2AX/MACROH2A1/HELLS/H1-2/H1-3/H1-4/H2BC5/H2BC11/H2BC12/H2BC15/H3C4/H3C12/H2BC21/H2BC18/H2BC26/HJURP/HMGB1/HMGB2/HP1BP3/KNTC1/MCM2/MED1/MED16/MED17/MED19/MED20/MED22/MED24/MED25/MED29/MED30/MIS12/NAP1L1/NAP1L4/PIH1D1/POLR1E/RAD51C/RNF4/SART3/SET/SIRT6/SMARCA4/SMARCA5/SMARCB1/SMYD3/SOX9/SPTY2D1/SSRP1/CENPX/SUPT16H/TAF13/TAF4/TAF6L/TAF7/TAF8/TCF4/THRA/TRAPPC12/TSPYL2/TSPYL4/UBTF",85
"GO:0072698","GO:0072698","protein localization to microtubule cytoskeleton","28/5588","50/16990",0.000630231652415036,0.0106759986238777,0.0088090354446349,"ABL1/CEP131/BBS4/BICD1/CHAMP1/CSNK1D/DIAPH1/DVL1/FAM83D/GAS2L1/GOLGB1/HNRNPU/HOOK3/KIAA0753/MAP1A/MAPRE1/MAPRE2/MID1/MID2/NUMA1/PARD6A/PIBF1/SNX10/SPAG5/STIL/TTBK2/UBXN2B/WRAP73",28
"GO:0010001","GO:0010001","glial cell differentiation","96/5588","221/16990",0.000630670996212055,0.0106759986238777,0.0088090354446349,"ABCA2/ABL1/AKT1/AKT2/APP/ARHGEF10/ASCL1/B4GALT5/B4GALT6/BMP2/CDK5/CDK6/CLU/CNP/CNTN1/CNTNAP1/CSK/CSPG5/CTNNB1/CUL4B/DAAM2/DAG1/DICER1/DLL1/DUSP10/EIF2B1/EIF2B2/EIF2B4/EIF2B5/EPHA4/ERBB2/ERBB3/ERCC2/FGF2/FGF5/GBA1/GPC1/GRN/HDAC1/HES1/HES5/ID4/IFNGR1/ITGB4/KDM4A/LAMB2/LAMC3/LDLR/LIF/LRP1/MAPK1/MAPK3/MAPT/MDK/MED12/METTL3/PALS1/MTOR/MXRA8/NCSTN/NDRG1/NFIB/NOG/NR1D1/NSUN5/NTRK2/OLIG2/PHGDH/PICK1/PLEC/POU3F2/PPP3R1/PRDM8/PRMT5/PRPF19/PTPN11/RHOA/ROR1/SERPINE2/SIRT2/SKI/SLC25A46/SOD1/SOX4/SOX8/SOX9/STAT3/SUZ12/TGFB1/TMEM98/TNFRSF21/TP73/TSPAN2/VIM/WASF3/WDR1",96
"GO:0009199","GO:0009199","ribonucleoside triphosphate metabolic process","99/5588","229/16990",0.000639170803937383,0.010791107083496,0.00890401433480521,"ABCC6/AK1/AK3/AK4/ALDOA/ALDOC/APP/ARNT/ATP5F1B/ATP5F1D/ATP5PB/ATP5PF/ATP5MF/ATP6V0C/ATP6V1A/ATP6V1B1/ATP6V1B2/ATP5IF1/BAD/BEND3/UQCC3/TIGAR/CAD/CTNS/CTPS2/DDIT4/DHTKD1/DNAJC30/EIF6/ENO1/ENO3/ENTPD4/ENTPD7/FIS1/FOXK1/FOXK2/GIT1/GPI/GTPBP1/HIF1A/HK1/HSPA1A/HSPA1B/HSPA8/INSR/MLST8/MTOR/NDUFA1/NDUFA11/NDUFA12/NDUFA5/NDUFA8/NDUFAB1/NDUFB10/NDUFB11/NDUFB2/NDUFB5/NDUFB8/NDUFB9/NDUFC2/NDUFS2/NDUFS3/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NME1/NME5/NT5E/NUDT5/NUPR1/OGDH/OGT/OLA1/OPA1/PARP1/PFKL/PGAM1/PPARA/PPARGC1A/PRKAA2/RAB23/RAN/RHOA/RHOQ/RPTOR/SDHC/SIRT6/SLC25A13/SLC25A25/SLC2A6/SPHK2/STAT3/TGFB1/TMSB4X/TPI1/TSPO/VCP/ZBTB7A",99
"GO:0000288","GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","34/5588","64/16990",0.000643674977602108,0.0108383256175549,0.00894297553692053,"BTG2/CNOT10/CNOT7/CPEB3/CSDE1/DCP2/DHX9/EXOSC3/EXOSC5/EXOSC9/HNRNPD/HNRNPU/IGF2BP1/MLH1/PABPC1/PAIP1/PARN/PATL1/PDE12/POLR2D/POLR2G/RC3H1/RC3H2/CNOT9/SAMD4A/SAMD4B/SYNCRIP/TNKS1BP1/TNRC6B/TOB1/YBX1/TUT7/ZFP36/ZFP36L1",34
"GO:0061157","GO:0061157","mRNA destabilization","46/5588","93/16990",0.0006582756232694,0.0110548509431591,0.00912163603839748,"BTG2/CELF1/CNOT10/CNOT7/CPEB3/CSDE1/DCP2/DHX9/EXOSC3/EXOSC5/EXOSC9/FTO/HNRNPD/HNRNPU/RIDA/IGF2BP1/KHSRP/METTL3/MLH1/MOV10/PABPC1/PAIP1/PARN/PATL1/PDE12/POLR2D/POLR2G/RBM24/RC3H1/RC3H2/ROCK1/CNOT9/SAMD4A/SAMD4B/SYNCRIP/TNKS1BP1/TNRC6B/TOB1/UPF1/YBX1/YTHDF2/YTHDF3/ZC3H12A/TUT7/ZFP36/ZFP36L1",46
"GO:0000469","GO:0000469","cleavage involved in rRNA processing","17/5588","26/16990",0.000688384932390677,0.0114996514495158,0.00948865214286983,"ABT1/BMS1/ERI2/ERI3/EXOSC10/EXOSC3/EXOSC9/FCF1/KRI1/NHP2/NOL9/NOP14/RPP40/RRP36/RRS1/TSR1/UTP20",17
"GO:0048026","GO:0048026","positive regulation of mRNA splicing, via spliceosome","17/5588","26/16990",0.000688384932390677,0.0114996514495158,0.00948865214286983,"CELF3/CELF4/CIRBP/CLNS1A/DAZAP1/HSPA8/NCBP1/NCL/NUP98/PRDX6/PRMT5/PRPF19/RBM3/RBMX/SF3B4/SNRNP70/WDR77",17
"GO:2000758","GO:2000758","positive regulation of peptidyl-lysine acetylation","23/5588","39/16990",0.000715711459941211,0.0119247673168158,0.00983942595570511,"AUTS2/BAZ1B/BRCA1/BRD7/DDX21/GLYR1/KAT2A/LIF/MYBBP1A/NOS1/PAXIP1/PIH1D1/PPARGC1A/PRKAA2/RUVBL2/SF3B1/SMARCA5/SMARCB1/SNAI2/SOX4/SPHK2/TADA2B/WBP2",23
"GO:0033233","GO:0033233","regulation of protein sumoylation","16/5588","24/16990",0.000721532411489751,0.0119589758436996,0.0098676522731153,"ARNT/CAPN3/CTNNB1/EGR1/GNL3L/HMG20B/PARK7/PIAS3/PIAS4/RASD2/RELA/SAE1/TOLLIP/UBA2/UBE2I/ZMIZ1",16
"GO:1902455","GO:1902455","negative regulation of stem cell population maintenance","16/5588","24/16990",0.000721532411489751,0.0119589758436996,0.0098676522731153,"ARID4A/ARID4B/BMP7/BRMS1/BRMS1L/HDAC1/ING1/ING2/LOXL2/OGT/RBBP4/RBBP7/SAP30/SAP30L/SIN3A/TET1",16
"GO:0099563","GO:0099563","modification of synaptic structure","13/5588","18/16990",0.000733104091375886,0.0120876487585821,0.00997382353707836,"ABL1/BAIAP2/CAMKV/CDC42/CLN3/DLGAP3/EPHA4/PFN1/PFN2/RHOA/STAU1/SYNPO/WASF3",13
"GO:2000042","GO:2000042","negative regulation of double-strand break repair via homologous recombination","13/5588","18/16990",0.000733104091375886,0.0120876487585821,0.00997382353707836,"SHLD1/RADX/SHLD2/FANCB/FBH1/HELB/KLHL15/MAD2L2/MAGEF1/RECQL5/RMI2/TP53BP1/UBQLN4",13
"GO:0050779","GO:0050779","RNA destabilization","47/5588","96/16990",0.000770362080534756,0.0126037589877181,0.0103996790904529,"BTG2/CELF1/CNOT10/CNOT7/CPEB3/CSDE1/DCP2/DHX9/EXOSC3/EXOSC5/EXOSC9/FTO/HNRNPD/HNRNPU/RIDA/IGF2BP1/KHSRP/METTL3/MLH1/MOV10/PABPC1/PAIP1/PARN/PATL1/PDE12/POLR2D/POLR2G/RBM24/RC3H1/RC3H2/ROCK1/CNOT9/SAMD4A/SAMD4B/SYNCRIP/TNKS1BP1/TNRC6B/TOB1/UPF1/YBX1/YTHDF2/YTHDF3/ZC3H12A/ZC3H18/TUT7/ZFP36/ZFP36L1",47
